age,mass,teff,Lbol,logg,radius
1.5000,0.018,610.,-5.880,4.670,0.1026
1.5000,0.019,636.,-5.814,4.699,0.1020
1.5000,0.020,662.,-5.750,4.726,0.1015
1.5000,0.022,711.,-5.635,4.777,0.1003
1.5000,0.024,762.,-5.523,4.824,0.0993
1.5000,0.026,815.,-5.414,4.866,0.0984
1.5000,0.028,863.,-5.324,4.907,0.0975
1.5000,0.030,928.,-5.202,4.941,0.0970
1.5000,0.033,1015.,-5.052,4.990,0.0961
1.5000,0.035,1092.,-4.930,5.019,0.0958
1.5000,0.038,1172.,-4.808,5.056,0.0957
1.5000,0.040,1222.,-4.736,5.079,0.0956
1.5000,0.043,1267.,-4.674,5.111,0.0955
1.5000,0.045,1288.,-4.645,5.131,0.0955
1.5000,0.048,1315.,-4.610,5.160,0.0954
1.5000,0.050,1332.,-4.590,5.179,0.0952
1.5000,0.053,1357.,-4.558,5.206,0.0950
1.5000,0.055,1375.,-4.538,5.224,0.0949
1.5000,0.058,1403.,-4.505,5.249,0.0946
1.5000,0.060,1435.,-4.467,5.265,0.0945
1.5000,0.063,1517.,-4.371,5.287,0.0944
1.5000,0.064,1543.,-4.341,5.293,0.0944
1.5000,0.065,1577.,-4.302,5.299,0.0946
1.5000,0.066,1610.,-4.265,5.305,0.0947
1.5000,0.067,1641.,-4.231,5.310,0.0948
1.5000,0.068,1680.,-4.189,5.315,0.0949
1.5000,0.069,1732.,-4.133,5.319,0.0952
1.5000,0.070,1775.,-4.087,5.322,0.0956
1.5000,0.071,1811.,-4.048,5.324,0.0960
1.5000,0.072,1843.,-4.013,5.326,0.0965
1.5000,0.073,1871.,-3.984,5.329,0.0969
1.5000,0.074,1935.,-3.921,5.330,0.0974
1.5000,0.075,1994.,-3.865,5.331,0.0979
1.5000,0.077,2093.,-3.769,5.331,0.0992
1.5000,0.080,2242.,-3.626,5.324,0.1019
1.5000,0.085,2432.,-3.439,5.305,0.1073
2.0000,0.006,295.,-7.071,4.121,0.1116
2.0000,0.007,319.,-6.942,4.194,0.1107
2.0000,0.008,342.,-6.826,4.260,0.1098
2.0000,0.009,365.,-6.722,4.318,0.1089
2.0000,0.010,389.,-6.618,4.371,0.1080
2.0000,0.011,417.,-6.502,4.418,0.1073
2.0000,0.012,457.,-6.346,4.459,0.1069
2.0000,0.013,461.,-6.343,4.504,0.1056
2.0000,0.014,476.,-6.294,4.545,0.1046
2.0000,0.015,495.,-6.233,4.582,0.1038
2.0000,0.016,516.,-6.168,4.616,0.1030
2.0000,0.017,537.,-6.105,4.649,0.1022
2.0000,0.018,559.,-6.041,4.679,0.1016
2.0000,0.019,580.,-5.983,4.709,0.1009
2.0000,0.020,604.,-5.917,4.736,0.1003
2.0000,0.022,648.,-5.807,4.788,0.0991
2.0000,0.024,692.,-5.702,4.835,0.0980
2.0000,0.026,737.,-5.600,4.879,0.0970
2.0000,0.028,782.,-5.508,4.920,0.0961
2.0000,0.030,832.,-5.406,4.956,0.0953
2.0000,0.033,905.,-5.269,5.008,0.0942
2.0000,0.035,959.,-5.174,5.039,0.0936
2.0000,0.038,1050.,-5.022,5.080,0.0931
2.0000,0.040,1110.,-4.930,5.106,0.0926
2.0000,0.043,1201.,-4.794,5.139,0.0925
2.0000,0.045,1232.,-4.749,5.159,0.0925
2.0000,0.048,1269.,-4.699,5.187,0.0925
2.0000,0.050,1289.,-4.672,5.205,0.0924
2.0000,0.053,1315.,-4.638,5.230,0.0924
2.0000,0.055,1332.,-4.616,5.247,0.0924
2.0000,0.058,1357.,-4.583,5.270,0.0924
2.0000,0.060,1377.,-4.558,5.284,0.0924
2.0000,0.063,1416.,-4.508,5.304,0.0926
2.0000,0.064,1436.,-4.483,5.310,0.0926
2.0000,0.065,1482.,-4.426,5.315,0.0928
2.0000,0.066,1515.,-4.386,5.320,0.0930
2.0000,0.067,1552.,-4.344,5.326,0.0931
2.0000,0.068,1592.,-4.298,5.330,0.0933
2.0000,0.069,1635.,-4.248,5.333,0.0936
2.0000,0.070,1682.,-4.195,5.336,0.0940
2.0000,0.071,1744.,-4.129,5.339,0.0944
2.0000,0.072,1799.,-4.068,5.339,0.0951
2.0000,0.073,1839.,-4.024,5.339,0.0958
2.0000,0.074,1878.,-3.981,5.337,0.0965
2.0000,0.075,1933.,-3.926,5.339,0.0970
2.0000,0.077,2066.,-3.798,5.338,0.0984
2.0000,0.080,2225.,-3.644,5.329,0.1013
2.0000,0.085,2429.,-3.443,5.307,0.1072
3.0000,0.007,287.,-7.137,4.204,0.1095
3.0000,0.008,307.,-7.022,4.269,0.1085
3.0000,0.009,328.,-6.920,4.328,0.1076
3.0000,0.010,348.,-6.822,4.381,0.1067
3.0000,0.011,371.,-6.717,4.429,0.1059
3.0000,0.012,401.,-6.586,4.471,0.1054
3.0000,0.013,409.,-6.562,4.516,0.1042
3.0000,0.014,423.,-6.511,4.556,0.1033
3.0000,0.015,440.,-6.450,4.593,0.1025
3.0000,0.016,458.,-6.388,4.627,0.1017
3.0000,0.017,476.,-6.327,4.660,0.1009
3.0000,0.018,494.,-6.269,4.691,0.1002
3.0000,0.019,513.,-6.210,4.721,0.0995
3.0000,0.020,532.,-6.152,4.749,0.0988
3.0000,0.022,569.,-6.045,4.801,0.0976
3.0000,0.024,606.,-5.946,4.849,0.0964
3.0000,0.026,644.,-5.852,4.894,0.0953
3.0000,0.028,681.,-5.764,4.935,0.0943
3.0000,0.030,721.,-5.672,4.974,0.0934
3.0000,0.033,781.,-5.546,5.027,0.0922
3.0000,0.035,822.,-5.464,5.059,0.0914
3.0000,0.038,888.,-5.339,5.104,0.0905
3.0000,0.040,933.,-5.258,5.132,0.0899
3.0000,0.043,1006.,-5.134,5.170,0.0892
3.0000,0.045,1058.,-5.049,5.193,0.0889
3.0000,0.048,1150.,-4.907,5.224,0.0886
3.0000,0.050,1204.,-4.829,5.243,0.0885
3.0000,0.053,1247.,-4.766,5.267,0.0886
3.0000,0.055,1270.,-4.734,5.282,0.0887
3.0000,0.058,1302.,-4.688,5.302,0.0890
3.0000,0.060,1323.,-4.656,5.314,0.0893
3.0000,0.063,1360.,-4.601,5.328,0.0901
3.0000,0.064,1375.,-4.580,5.332,0.0904
3.0000,0.065,1393.,-4.553,5.335,0.0907
3.0000,0.066,1415.,-4.523,5.338,0.0911
3.0000,0.067,1445.,-4.484,5.342,0.0914
3.0000,0.068,1496.,-4.420,5.345,0.0917
3.0000,0.069,1554.,-4.349,5.347,0.0922
3.0000,0.070,1608.,-4.285,5.349,0.0927
3.0000,0.071,1665.,-4.220,5.350,0.0932
3.0000,0.072,1733.,-4.145,5.351,0.0938
3.0000,0.073,1803.,-4.069,5.349,0.0946
3.0000,0.074,1856.,-4.008,5.344,0.0958
3.0000,0.075,1908.,-3.951,5.341,0.0967
3.0000,0.077,2049.,-3.818,5.343,0.0978
3.0000,0.080,2217.,-3.653,5.332,0.1010
3.0000,0.085,2428.,-3.444,5.307,0.1071
4.0000,0.008,285.,-7.162,4.276,0.1077
4.0000,0.009,303.,-7.060,4.335,0.1068
4.0000,0.010,323.,-6.958,4.388,0.1059
4.0000,0.011,343.,-6.860,4.436,0.1051
4.0000,0.012,368.,-6.746,4.479,0.1044
4.0000,0.013,376.,-6.713,4.523,0.1033
4.0000,0.014,391.,-6.657,4.563,0.1024
4.0000,0.015,406.,-6.598,4.600,0.1016
4.0000,0.016,422.,-6.538,4.635,0.1008
4.0000,0.017,437.,-6.480,4.667,0.1001
4.0000,0.018,455.,-6.419,4.698,0.0994
4.0000,0.019,470.,-6.367,4.728,0.0986
4.0000,0.020,489.,-6.304,4.756,0.0980
4.0000,0.022,523.,-6.200,4.809,0.0967
4.0000,0.024,556.,-6.103,4.858,0.0955
4.0000,0.026,590.,-6.012,4.903,0.0944
4.0000,0.028,622.,-5.929,4.945,0.0933
4.0000,0.030,658.,-5.841,4.983,0.0924
4.0000,0.033,709.,-5.725,5.038,0.0910
4.0000,0.035,744.,-5.647,5.071,0.0902
4.0000,0.038,803.,-5.526,5.117,0.0892
4.0000,0.040,835.,-5.464,5.146,0.0884
4.0000,0.043,895.,-5.352,5.186,0.0876
4.0000,0.045,939.,-5.274,5.211,0.0871
4.0000,0.048,1007.,-5.158,5.245,0.0865
4.0000,0.050,1055.,-5.082,5.266,0.0862
4.0000,0.053,1154.,-4.928,5.293,0.0860
4.0000,0.055,1206.,-4.850,5.309,0.0860
4.0000,0.058,1254.,-4.779,5.328,0.0864
4.0000,0.060,1281.,-4.736,5.338,0.0869
4.0000,0.063,1326.,-4.665,5.347,0.0881
4.0000,0.064,1342.,-4.639,5.349,0.0886
4.0000,0.065,1363.,-4.606,5.349,0.0892
4.0000,0.066,1384.,-4.572,5.350,0.0899
4.0000,0.067,1409.,-4.536,5.350,0.0905
4.0000,0.068,1447.,-4.484,5.352,0.0910
4.0000,0.069,1512.,-4.404,5.354,0.0915
4.0000,0.070,1577.,-4.324,5.354,0.0921
4.0000,0.071,1641.,-4.250,5.354,0.0928
4.0000,0.072,1708.,-4.174,5.354,0.0934
4.0000,0.073,1784.,-4.091,5.353,0.0942
4.0000,0.074,1848.,-4.017,5.346,0.0956
4.0000,0.075,1906.,-3.953,5.342,0.0967
4.0000,0.077,2045.,-3.822,5.344,0.0977
4.0000,0.080,2216.,-3.654,5.332,0.1010
4.0000,0.085,2427.,-3.445,5.307,0.1071
6.0000,0.010,289.,-7.159,4.397,0.1048
6.0000,0.011,308.,-7.059,4.445,0.1039
6.0000,0.012,326.,-6.965,4.490,0.1032
6.0000,0.013,337.,-6.914,4.532,0.1022
6.0000,0.014,350.,-6.858,4.572,0.1013
6.0000,0.015,364.,-6.796,4.609,0.1005
6.0000,0.016,378.,-6.737,4.644,0.0997
6.0000,0.017,392.,-6.680,4.677,0.0990
6.0000,0.018,407.,-6.623,4.708,0.0983
6.0000,0.019,420.,-6.572,4.738,0.0975
6.0000,0.020,434.,-6.522,4.767,0.0968
6.0000,0.022,463.,-6.422,4.820,0.0955
6.0000,0.024,492.,-6.329,4.869,0.0943
6.0000,0.026,520.,-6.242,4.914,0.0931
6.0000,0.028,550.,-6.155,4.956,0.0921
6.0000,0.030,577.,-6.082,4.996,0.0910
6.0000,0.033,619.,-5.972,5.051,0.0896
6.0000,0.035,650.,-5.898,5.085,0.0888
6.0000,0.038,696.,-5.791,5.132,0.0876
6.0000,0.040,728.,-5.718,5.162,0.0869
6.0000,0.043,776.,-5.617,5.203,0.0859
6.0000,0.045,809.,-5.550,5.229,0.0853
6.0000,0.048,862.,-5.450,5.265,0.0845
6.0000,0.050,900.,-5.378,5.288,0.0840
6.0000,0.053,960.,-5.273,5.320,0.0834
6.0000,0.055,1006.,-5.195,5.339,0.0831
6.0000,0.058,1095.,-5.049,5.363,0.0830
6.0000,0.060,1187.,-4.905,5.374,0.0833
6.0000,0.063,1266.,-4.777,5.380,0.0848
6.0000,0.064,1291.,-4.736,5.378,0.0856
6.0000,0.065,1317.,-4.691,5.375,0.0867
6.0000,0.066,1346.,-4.641,5.369,0.0879
6.0000,0.067,1379.,-4.586,5.363,0.0892
6.0000,0.068,1420.,-4.524,5.358,0.0904
6.0000,0.069,1482.,-4.443,5.358,0.0911
6.0000,0.070,1556.,-4.352,5.358,0.0917
6.0000,0.071,1628.,-4.265,5.356,0.0926
6.0000,0.072,1701.,-4.182,5.355,0.0933
6.0000,0.073,1775.,-4.102,5.355,0.0940
6.0000,0.074,1842.,-4.024,5.348,0.0954
6.0000,0.075,1906.,-3.953,5.342,0.0967
6.0000,0.077,2043.,-3.824,5.344,0.0977
6.0000,0.080,2215.,-3.655,5.332,0.1010
6.0000,0.085,2427.,-3.445,5.308,0.1071
8.0000,0.011,284.,-7.202,4.452,0.1032
8.0000,0.012,301.,-7.111,4.496,0.1024
8.0000,0.013,311.,-7.062,4.539,0.1014
8.0000,0.014,323.,-7.003,4.579,0.1006
8.0000,0.015,336.,-6.942,4.616,0.0998
8.0000,0.016,349.,-6.884,4.650,0.0990
8.0000,0.017,362.,-6.827,4.683,0.0982
8.0000,0.018,376.,-6.765,4.715,0.0975
8.0000,0.019,387.,-6.720,4.745,0.0968
8.0000,0.020,402.,-6.664,4.773,0.0961
8.0000,0.022,428.,-6.566,4.827,0.0948
8.0000,0.024,454.,-6.475,4.876,0.0935
8.0000,0.026,480.,-6.390,4.922,0.0924
8.0000,0.028,506.,-6.309,4.964,0.0913
8.0000,0.030,530.,-6.237,5.004,0.0902
8.0000,0.033,566.,-6.135,5.059,0.0888
8.0000,0.035,592.,-6.067,5.094,0.0879
8.0000,0.038,634.,-5.960,5.141,0.0867
8.0000,0.040,659.,-5.902,5.172,0.0859
8.0000,0.043,700.,-5.806,5.214,0.0848
8.0000,0.045,729.,-5.743,5.240,0.0842
8.0000,0.048,774.,-5.649,5.278,0.0833
8.0000,0.050,805.,-5.585,5.301,0.0827
8.0000,0.053,861.,-5.476,5.333,0.0821
8.0000,0.055,894.,-5.415,5.354,0.0817
8.0000,0.058,968.,-5.281,5.381,0.0813
8.0000,0.060,1030.,-5.173,5.395,0.0813
8.0000,0.063,1197.,-4.901,5.407,0.0823
8.0000,0.064,1238.,-4.833,5.404,0.0832
8.0000,0.065,1276.,-4.768,5.397,0.0844
8.0000,0.066,1314.,-4.700,5.387,0.0861
8.0000,0.067,1357.,-4.624,5.374,0.0881
8.0000,0.068,1407.,-4.544,5.362,0.0900
8.0000,0.069,1474.,-4.453,5.359,0.0910
8.0000,0.070,1549.,-4.360,5.359,0.0916
8.0000,0.071,1625.,-4.269,5.356,0.0925
8.0000,0.072,1700.,-4.183,5.355,0.0933
8.0000,0.073,1773.,-4.104,5.355,0.0940
8.0000,0.074,1841.,-4.026,5.348,0.0953
8.0000,0.075,1905.,-3.954,5.342,0.0967
8.0000,0.077,2043.,-3.824,5.344,0.0977
8.0000,0.080,2215.,-3.655,5.332,0.1010
8.0000,0.085,2427.,-3.445,5.308,0.1071
10.0000,0.013,292.,-7.174,4.544,0.1009
10.0000,0.014,304.,-7.114,4.583,0.1000
10.0000,0.015,316.,-7.053,4.620,0.0992
10.0000,0.016,328.,-6.995,4.655,0.0985
10.0000,0.017,340.,-6.939,4.688,0.0977
10.0000,0.018,352.,-6.885,4.720,0.0970
10.0000,0.019,364.,-6.832,4.750,0.0962
10.0000,0.020,376.,-6.782,4.778,0.0955
10.0000,0.022,401.,-6.685,4.832,0.0942
10.0000,0.024,425.,-6.596,4.881,0.0929
10.0000,0.026,448.,-6.513,4.927,0.0918
10.0000,0.028,472.,-6.436,4.970,0.0907
10.0000,0.030,494.,-6.364,5.010,0.0896
10.0000,0.033,528.,-6.262,5.065,0.0882
10.0000,0.035,552.,-6.196,5.100,0.0873
10.0000,0.038,587.,-6.100,5.148,0.0860
10.0000,0.040,612.,-6.037,5.178,0.0852
10.0000,0.043,649.,-5.945,5.221,0.0841
10.0000,0.045,675.,-5.885,5.248,0.0835
10.0000,0.048,715.,-5.795,5.286,0.0825
10.0000,0.050,743.,-5.733,5.309,0.0819
10.0000,0.053,789.,-5.639,5.343,0.0812
10.0000,0.055,823.,-5.568,5.363,0.0808
10.0000,0.058,885.,-5.448,5.392,0.0803
10.0000,0.060,938.,-5.348,5.408,0.0801
10.0000,0.063,1067.,-5.119,5.424,0.0806
10.0000,0.064,1156.,-4.974,5.425,0.0812
10.0000,0.065,1230.,-4.853,5.418,0.0824
10.0000,0.066,1284.,-4.758,5.404,0.0844
10.0000,0.067,1339.,-4.658,5.384,0.0871
10.0000,0.068,1399.,-4.556,5.365,0.0897
10.0000,0.069,1472.,-4.456,5.359,0.0909
10.0000,0.070,1547.,-4.363,5.359,0.0916
10.0000,0.071,1624.,-4.270,5.357,0.0925
10.0000,0.072,1699.,-4.184,5.355,0.0933
10.0000,0.073,1772.,-4.105,5.355,0.0939
10.0000,0.074,1841.,-4.026,5.348,0.0953
10.0000,0.075,1905.,-3.954,5.342,0.0967
10.0000,0.077,2043.,-3.824,5.344,0.0977
10.0000,0.080,2215.,-3.655,5.332,0.1009
10.0000,0.085,2426.,-3.446,5.308,0.1071
